family,status,readback,setpoint,device1,device2,element,pos
Q2AB,1,SR15A-PC-Q2AB-04:I,SR15A-PC-Q2AB-04:SETI,15,4,22,3.369093e+02
Q2AB,1,SR15A-PC-Q2AB-07:I,SR15A-PC-Q2AB-07:SETI,15,7,23,3.405343e+02
Q2AB,1,SR16A-PC-Q2AB-04:I,SR16A-PC-Q2AB-04:SETI,16,4,24,3.595593e+02
Q2AB,1,SR17A-PC-Q2AB-07:I,SR17A-PC-Q2AB-07:SETI,17,7,25,3.888343e+02
Q2AB,1,SR18A-PC-Q2AB-04:I,SR18A-PC-Q2AB-04:SETI,18,4,26,4.078593e+02
Q2AB,1,SR18A-PC-Q2AB-07:I,SR18A-PC-Q2AB-07:SETI,18,7,27,4.114843e+02
Q2AB,1,SR19A-PC-Q2AB-04:I,SR19A-PC-Q2AB-04:SETI,19,4,28,4.305093e+02
Q2AB,1,SR19A-PC-Q2AB-07:I,SR19A-PC-Q2AB-07:SETI,19,7,29,4.341343e+02
Q2AB,1,SR20A-PC-Q2AB-04:I,SR20A-PC-Q2AB-04:SETI,20,4,30,4.531593e+02
Q2AB,1,SR21A-PC-Q2AB-07:I,SR21A-PC-Q2AB-07:SETI,21,7,31,4.824343e+02
Q2AB,1,SR22A-PC-Q2AB-04:I,SR22A-PC-Q2AB-04:SETI,22,4,32,5.014593e+02
Q2AB,1,SR22A-PC-Q2AB-07:I,SR22A-PC-Q2AB-07:SETI,22,7,33,5.050843e+02
Q2AB,1,SR23A-PC-Q2AB-04:I,SR23A-PC-Q2AB-04:SETI,23,4,34,5.241093e+02
Q2AB,1,SR23A-PC-Q2AB-07:I,SR23A-PC-Q2AB-07:SETI,23,7,35,5.277343e+02
Q2AB,1,SR24A-PC-Q2AB-04:I,SR24A-PC-Q2AB-04:SETI,24,4,36,5.467593e+02
Q3B,1,SR01A-PC-Q3B-08:I,SR01A-PC-Q3B-08:SETI,1,8,1,1.752500e+01
Q3B,1,SR02A-PC-Q3B-03:I,SR02A-PC-Q3B-03:SETI,2,3,2,3.046800e+01
Q3B,1,SR02A-PC-Q3B-08:I,SR02A-PC-Q3B-08:SETI,2,8,3,4.017500e+01
Q3B,1,SR03A-PC-Q3B-03:I,SR03A-PC-Q3B-03:SETI,3,3,4,5.311800e+01
Q3B,1,SR03A-PC-Q3B-08:I,SR03A-PC-Q3B-08:SETI,3,8,5,6.282500e+01
Q3B,1,SR04A-PC-Q3B-03:I,SR04A-PC-Q3B-03:SETI,4,3,6,7.576800e+01
Q3B,1,SR05A-PC-Q3B-08:I,SR05A-PC-Q3B-08:SETI,5,8,7,1.111250e+02
Q3B,1,SR06A-PC-Q3B-03:I,SR06A-PC-Q3B-03:SETI,6,3,8,1.240680e+02
Q3B,1,SR06A-PC-Q3B-08:I,SR06A-PC-Q3B-08:SETI,6,8,9,1.337750e+02
Q3B,1,SR07A-PC-Q3B-03:I,SR07A-PC-Q3B-03:SETI,7,3,10,1.467180e+02
Q3B,1,SR07A-PC-Q3B-08:I,SR07A-PC-Q3B-08:SETI,7,8,11,1.564250e+02
Q3B,1,SR08A-PC-Q3B-03:I,SR08A-PC-Q3B-03:SETI,8,3,12,1.693680e+02
Q3B,1,SR09A-PC-Q3B-08:I,SR09A-PC-Q3B-08:SETI,9,8,13,2.047250e+02
Q3B,1,SR10A-PC-Q3B-03:I,SR10A-PC-Q3B-03:SETI,10,3,14,2.176680e+02
Q3B,1,SR10A-PC-Q3B-08:I,SR10A-PC-Q3B-08:SETI,10,8,15,2.273750e+02
Q3B,1,SR11A-PC-Q3B-03:I,SR11A-PC-Q3B-03:SETI,11,3,16,2.403180e+02
Q3B,1,SR11A-PC-Q3B-08:I,SR11A-PC-Q3B-08:SETI,11,8,17,2.500250e+02
Q3B,1,SR12A-PC-Q3B-03:I,SR12A-PC-Q3B-03:SETI,12,3,18,2.629680e+02
Q3B,1,SR13A-PC-Q3B-08:I,SR13A-PC-Q3B-08:SETI,13,8,19,2.983250e+02
Q3B,1,SR14A-PC-Q3B-03:I,SR14A-PC-Q3B-03:SETI,14,3,20,3.112680e+02
Q3B,1,SR14A-PC-Q3B-08:I,SR14A-PC-Q3B-08:SETI,14,8,21,3.209750e+02
Q3B,1,SR15A-PC-Q3B-03:I,SR15A-PC-Q3B-03:SETI,15,3,22,3.339180e+02
Q3B,1,SR15A-PC-Q3B-08:I,SR15A-PC-Q3B-08:SETI,15,8,23,3.436250e+02
Q3B,1,SR16A-PC-Q3B-03:I,SR16A-PC-Q3B-03:SETI,16,3,24,3.565680e+02
Q3B,1,SR17A-PC-Q3B-08:I,SR17A-PC-Q3B-08:SETI,17,8,25,3.919250e+02
Q3B,1,SR18A-PC-Q3B-03:I,SR18A-PC-Q3B-03:SETI,18,3,26,4.048680e+02
Q3B,1,SR18A-PC-Q3B-08:I,SR18A-PC-Q3B-08:SETI,18,8,27,4.145750e+02
Q3B,1,SR19A-PC-Q3B-03:I,SR19A-PC-Q3B-03:SETI,19,3,28,4.275180e+02
Q3B,1,SR19A-PC-Q3B-08:I,SR19A-PC-Q3B-08:SETI,19,8,29,4.372250e+02
Q3B,1,SR20A-PC-Q3B-03:I,SR20A-PC-Q3B-03:SETI,20,3,30,4.501680e+02
Q3B,1,SR21A-PC-Q3B-08:I,SR21A-PC-Q3B-08:SETI,21,8,31,4.855250e+02
Q3B,1,SR22A-PC-Q3B-03:I,SR22A-PC-Q3B-03:SETI,22,3,32,4.984680e+02
Q3B,1,SR22A-PC-Q3B-08:I,SR22A-PC-Q3B-08:SETI,22,8,33,5.081750e+02
Q3B,1,SR23A-PC-Q3B-03:I,SR23A-PC-Q3B-03:SETI,23,3,34,5.211180e+02
Q3B,1,SR23A-PC-Q3B-08:I,SR23A-PC-Q3B-08:SETI,23,8,35,5.308250e+02
Q3B,1,SR24A-PC-Q3B-03:I,SR24A-PC-Q3B-03:SETI,24,3,36,5.437680e+02
Q2B,1,SR01A-PC-Q2B-09:I,SR01A-PC-Q2B-09:SETI,1,9,1,1.829035e+01
Q2B,1,SR02A-PC-Q2B-02:I,SR02A-PC-Q2B-02:SETI,2,2,2,2.940335e+01
Q2B,1,SR02A-PC-Q2B-09:I,SR02A-PC-Q2B-09:SETI,2,9,3,4.094035e+01
Q2B,1,SR03A-PC-Q2B-02:I,SR03A-PC-Q2B-02:SETI,3,2,4,5.205335e+01
Q2B,1,SR03A-PC-Q2B-09:I,SR03A-PC-Q2B-09:SETI,3,9,5,6.359035e+01
Q2B,1,SR04A-PC-Q2B-02:I,SR04A-PC-Q2B-02:SETI,4,2,6,7.470335e+01
Q2B,1,SR05A-PC-Q2B-09:I,SR05A-PC-Q2B-09:SETI,5,9,7,1.118903e+02
Q2B,1,SR06A-PC-Q2B-02:I,SR06A-PC-Q2B-02:SETI,6,2,8,1.230034e+02
Q2B,1,SR06A-PC-Q2B-09:I,SR06A-PC-Q2B-09:SETI,6,9,9,1.345403e+02
Q2B,1,SR07A-PC-Q2B-02:I,SR07A-PC-Q2B-02:SETI,7,2,10,1.456534e+02
Q2B,1,SR07A-PC-Q2B-09:I,SR07A-PC-Q2B-09:SETI,7,9,11,1.571903e+02
Q2B,1,SR08A-PC-Q2B-02:I,SR08A-PC-Q2B-02:SETI,8,2,12,1.683033e+02
Q2B,1,SR09A-PC-Q2B-09:I,SR09A-PC-Q2B-09:SETI,9,9,13,2.054903e+02
Q2B,1,SR10A-PC-Q2B-02:I,SR10A-PC-Q2B-02:SETI,10,2,14,2.166033e+02
Q2B,1,SR10A-PC-Q2B-09:I,SR10A-PC-Q2B-09:SETI,10,9,15,2.281403e+02
Q2B,1,SR11A-PC-Q2B-02:I,SR11A-PC-Q2B-02:SETI,11,2,16,2.392533e+02
Q2B,1,SR11A-PC-Q2B-09:I,SR11A-PC-Q2B-09:SETI,11,9,17,2.507903e+02
Q2B,1,SR12A-PC-Q2B-02:I,SR12A-PC-Q2B-02:SETI,12,2,18,2.619033e+02
Q2B,1,SR13A-PC-Q2B-09:I,SR13A-PC-Q2B-09:SETI,13,9,19,2.990903e+02
Q2B,1,SR14A-PC-Q2B-02:I,SR14A-PC-Q2B-02:SETI,14,2,20,3.102033e+02
Q2B,1,SR14A-PC-Q2B-09:I,SR14A-PC-Q2B-09:SETI,14,9,21,3.217403e+02
Q2B,1,SR15A-PC-Q2B-02:I,SR15A-PC-Q2B-02:SETI,15,2,22,3.328533e+02
Q2B,1,SR15A-PC-Q2B-09:I,SR15A-PC-Q2B-09:SETI,15,9,23,3.443903e+02
Q2B,1,SR16A-PC-Q2B-02:I,SR16A-PC-Q2B-02:SETI,16,2,24,3.555033e+02
Q2B,1,SR17A-PC-Q2B-09:I,SR17A-PC-Q2B-09:SETI,17,9,25,3.926903e+02
Q2B,1,SR18A-PC-Q2B-02:I,SR18A-PC-Q2B-02:SETI,18,2,26,4.038033e+02
Q2B,1,SR18A-PC-Q2B-09:I,SR18A-PC-Q2B-09:SETI,18,9,27,4.153403e+02
Q2B,1,SR19A-PC-Q2B-02:I,SR19A-PC-Q2B-02:SETI,19,2,28,4.264533e+02
Q2B,1,SR19A-PC-Q2B-09:I,SR19A-PC-Q2B-09:SETI,19,9,29,4.379903e+02
Q2B,1,SR20A-PC-Q2B-02:I,SR20A-PC-Q2B-02:SETI,20,2,30,4.491033e+02
Q2B,1,SR21A-PC-Q2B-09:I,SR21A-PC-Q2B-09:SETI,21,9,31,4.862903e+02
Q2B,1,SR22A-PC-Q2B-02:I,SR22A-PC-Q2B-02:SETI,22,2,32,4.974033e+02
Q2B,1,SR22A-PC-Q2B-09:I,SR22A-PC-Q2B-09:SETI,22,9,33,5.089403e+02
Q2B,1,SR23A-PC-Q2B-02:I,SR23A-PC-Q2B-02:SETI,23,2,34,5.200533e+02
Q2B,1,SR23A-PC-Q2B-09:I,SR23A-PC-Q2B-09:SETI,23,9,35,5.315903e+02
Q2B,1,SR24A-PC-Q2B-02:I,SR24A-PC-Q2B-02:SETI,24,2,36,5.427033e+02
Q1B,1,SR01A-PC-Q1B-10:I,SR01A-PC-Q1B-10:SETI,1,10,1,1.957530e+01
Q1B,1,SR02A-PC-Q1B-01:I,SR02A-PC-Q1B-01:SETI,2,1,2,2.831830e+01
Q1B,1,SR02A-PC-Q1B-10:I,SR02A-PC-Q1B-10:SETI,2,10,3,4.222530e+01
Q1B,1,SR03A-PC-Q1B-01:I,SR03A-PC-Q1B-01:SETI,3,1,4,5.096830e+01
Q1B,1,SR03A-PC-Q1B-10:I,SR03A-PC-Q1B-10:SETI,3,10,5,6.487530e+01
Q1B,1,SR04A-PC-Q1B-01:I,SR04A-PC-Q1B-01:SETI,4,1,6,7.361830e+01
Q1B,1,SR05A-PC-Q1B-10:I,SR05A-PC-Q1B-10:SETI,5,10,7,1.131753e+02
Q1B,1,SR06A-PC-Q1B-01:I,SR06A-PC-Q1B-01:SETI,6,1,8,1.219183e+02
Q1B,1,SR06A-PC-Q1B-10:I,SR06A-PC-Q1B-10:SETI,6,10,9,1.358253e+02
Q1B,1,SR07A-PC-Q1B-01:I,SR07A-PC-Q1B-01:SETI,7,1,10,1.445683e+02
Q1B,1,SR07A-PC-Q1B-10:I,SR07A-PC-Q1B-10:SETI,7,10,11,1.584753e+02
Q1B,1,SR08A-PC-Q1B-01:I,SR08A-PC-Q1B-01:SETI,8,1,12,1.672183e+02
Q1B,1,SR09A-PC-Q1B-10:I,SR09A-PC-Q1B-10:SETI,9,10,13,2.067753e+02
Q1B,1,SR10A-PC-Q1B-01:I,SR10A-PC-Q1B-01:SETI,10,1,14,2.155183e+02
Q1B,1,SR10A-PC-Q1B-10:I,SR10A-PC-Q1B-10:SETI,10,10,15,2.294253e+02
Q1B,1,SR11A-PC-Q1B-01:I,SR11A-PC-Q1B-01:SETI,11,1,16,2.381683e+02
Q1B,1,SR11A-PC-Q1B-10:I,SR11A-PC-Q1B-10:SETI,11,10,17,2.520753e+02
Q1B,1,SR12A-PC-Q1B-01:I,SR12A-PC-Q1B-01:SETI,12,1,18,2.608183e+02
Q1B,1,SR13A-PC-Q1B-10:I,SR13A-PC-Q1B-10:SETI,13,10,19,3.003753e+02
Q1B,1,SR14A-PC-Q1B-01:I,SR14A-PC-Q1B-01:SETI,14,1,20,3.091183e+02
Q1B,1,SR14A-PC-Q1B-10:I,SR14A-PC-Q1B-10:SETI,14,10,21,3.230253e+02
Q1B,1,SR15A-PC-Q1B-01:I,SR15A-PC-Q1B-01:SETI,15,1,22,3.317683e+02
Q1B,1,SR15A-PC-Q1B-10:I,SR15A-PC-Q1B-10:SETI,15,10,23,3.456753e+02
Q1B,1,SR16A-PC-Q1B-01:I,SR16A-PC-Q1B-01:SETI,16,1,24,3.544183e+02
Q1B,1,SR17A-PC-Q1B-10:I,SR17A-PC-Q1B-10:SETI,17,10,25,3.939753e+02
Q1B,1,SR18A-PC-Q1B-01:I,SR18A-PC-Q1B-01:SETI,18,1,26,4.027183e+02
Q1B,1,SR18A-PC-Q1B-10:I,SR18A-PC-Q1B-10:SETI,18,10,27,4.166253e+02
Q1B,1,SR19A-PC-Q1B-01:I,SR19A-PC-Q1B-01:SETI,19,1,28,4.253683e+02
Q1B,1,SR19A-PC-Q1B-10:I,SR19A-PC-Q1B-10:SETI,19,10,29,4.392753e+02
Q1B,1,SR20A-PC-Q1B-01:I,SR20A-PC-Q1B-01:SETI,20,1,30,4.480183e+02
Q1B,1,SR21A-PC-Q1B-10:I,SR21A-PC-Q1B-10:SETI,21,10,31,4.875753e+02
Q1B,1,SR22A-PC-Q1B-01:I,SR22A-PC-Q1B-01:SETI,22,1,32,4.963183e+02
Q1B,1,SR22A-PC-Q1B-10:I,SR22A-PC-Q1B-10:SETI,22,10,33,5.102253e+02
Q1B,1,SR23A-PC-Q1B-01:I,SR23A-PC-Q1B-01:SETI,23,1,34,5.189683e+02
Q1B,1,SR23A-PC-Q1B-10:I,SR23A-PC-Q1B-10:SETI,23,10,35,5.328753e+02
Q1B,1,SR24A-PC-Q1B-01:I,SR24A-PC-Q1B-01:SETI,24,1,36,5.416183e+02
QM09,1,SR08A-PC-QUADF-01:I,SR08A-PC-QUADF-01:SETI,9.500000e+00,1,1,1.818200e+02
QM09,1,SR09S-PC-QUADD-02:I,SR09S-PC-QUADD-02:SETI,9.500000e+00,2,2,1.869997e+02
QM09,1,SR09S-PC-QUADF-03:I,SR09S-PC-QUADF-03:SETI,9.500000e+00,3,3,1.877997e+02
QM09,1,SR09A-PC-QUADF-04:I,SR09A-PC-QUADF-04:SETI,9.500000e+00,4,4,1.923715e+02
QM13,1,SR12A-PC-QUADF-01:I,SR12A-PC-QUADF-01:SETI,1.350000e+01,1,1,2.754200e+02
QM13,1,SR13S-PC-QUADD-02:I,SR13S-PC-QUADD-02:SETI,1.350000e+01,2,2,2.805996e+02
QM13,1,SR13S-PC-QUADF-03:I,SR13S-PC-QUADF-03:SETI,1.350000e+01,3,3,2.813998e+02
QM13,1,SR13A-PC-QUADF-04:I,SR13A-PC-QUADF-04:SETI,1.350000e+01,4,4,2.859715e+02
S1D,1,SR01A-PC-S1D-01:I,SR01A-PC-S1D-01:SETI,1,1,1,6.226500e+00
S1D,1,SR04A-PC-S1D-07:I,SR04A-PC-S1D-07:SETI,4,7,2,8.708350e+01
S1D,1,SR05A-PC-S1D-01:I,SR05A-PC-S1D-01:SETI,5,1,3,9.982650e+01
S1D,1,SR08A-PC-S1D-07:I,SR08A-PC-S1D-07:SETI,8,7,4,1.806835e+02
S1D,1,SR09A-PC-S1D-01:I,SR09A-PC-S1D-01:SETI,9,1,5,1.934265e+02
S1D,1,SR12A-PC-S1D-07:I,SR12A-PC-S1D-07:SETI,12,7,6,2.742835e+02
S1D,1,SR13A-PC-S1D-01:I,SR13A-PC-S1D-01:SETI,13,1,7,2.870265e+02
S1D,1,SR16A-PC-S1D-07:I,SR16A-PC-S1D-07:SETI,16,7,8,3.678835e+02
S1D,1,SR17A-PC-S1D-01:I,SR17A-PC-S1D-01:SETI,17,1,9,3.806265e+02
S1D,1,SR20A-PC-S1D-07:I,SR20A-PC-S1D-07:SETI,20,7,10,4.614835e+02
S1D,1,SR21A-PC-S1D-01:I,SR21A-PC-S1D-01:SETI,21,1,11,4.742265e+02
S1D,1,SR24A-PC-S1D-07:I,SR24A-PC-S1D-07:SETI,24,7,12,5.550835e+02
S2D,1,SR01A-PC-S2D-02:I,SR01A-PC-S2D-02:SETI,1,2,1,8.326500e+00
S2D,1,SR04A-PC-S2D-06:I,SR04A-PC-S2D-06:SETI,4,6,2,8.498350e+01
S2D,1,SR05A-PC-S2D-02:I,SR05A-PC-S2D-02:SETI,5,2,3,1.019265e+02
S2D,1,SR08A-PC-S2D-06:I,SR08A-PC-S2D-06:SETI,8,6,4,1.785835e+02
S2D,1,SR09A-PC-S2D-02:I,SR09A-PC-S2D-02:SETI,9,2,5,1.955265e+02
S2D,1,SR12A-PC-S2D-06:I,SR12A-PC-S2D-06:SETI,12,6,6,2.721835e+02
S2D,1,SR13A-PC-S2D-02:I,SR13A-PC-S2D-02:SETI,13,2,7,2.891265e+02
S2D,1,SR16A-PC-S2D-06:I,SR16A-PC-S2D-06:SETI,16,6,8,3.657835e+02
S2D,1,SR17A-PC-S2D-02:I,SR17A-PC-S2D-02:SETI,17,2,9,3.827265e+02
S2D,1,SR20A-PC-S2D-06:I,SR20A-PC-S2D-06:SETI,20,6,10,4.593835e+02
S2D,1,SR21A-PC-S2D-02:I,SR21A-PC-S2D-02:SETI,21,2,11,4.763265e+02
S2D,1,SR24A-PC-S2D-06:I,SR24A-PC-S2D-06:SETI,24,6,12,5.529835e+02
S2A,1,SR01A-PC-S2A-03:I,SR01A-PC-S2A-03:SETI,1,3,1,1.164250e+01
S2A,1,SR01A-PC-S2A-05:I,SR01A-PC-S2A-05:SETI,1,5,2,1.381750e+01
S2A,1,SR02A-PC-S2A-03:I,SR02A-PC-S2A-03:SETI,2,3,3,3.429250e+01
S2A,1,SR02A-PC-S2A-05:I,SR02A-PC-S2A-05:SETI,2,5,4,3.646750e+01
S2A,1,SR03A-PC-S2A-03:I,SR03A-PC-S2A-03:SETI,3,3,5,5.694250e+01
S2A,1,SR03A-PC-S2A-05:I,SR03A-PC-S2A-05:SETI,3,5,6,5.911750e+01
S2A,1,SR04A-PC-S2A-03:I,SR04A-PC-S2A-03:SETI,4,3,7,7.959250e+01
S2A,1,SR04A-PC-S2A-05:I,SR04A-PC-S2A-05:SETI,4,5,8,8.176750e+01
S2A,1,SR05A-PC-S2A-03:I,SR05A-PC-S2A-03:SETI,5,3,9,1.052425e+02
S2A,1,SR05A-PC-S2A-05:I,SR05A-PC-S2A-05:SETI,5,5,10,1.074175e+02
S2A,1,SR06A-PC-S2A-03:I,SR06A-PC-S2A-03:SETI,6,3,11,1.278925e+02
S2A,1,SR06A-PC-S2A-05:I,SR06A-PC-S2A-05:SETI,6,5,12,1.300675e+02
S2A,1,SR07A-PC-S2A-03:I,SR07A-PC-S2A-03:SETI,7,3,13,1.505425e+02
S2A,1,SR07A-PC-S2A-05:I,SR07A-PC-S2A-05:SETI,7,5,14,1.527175e+02
S2A,1,SR08A-PC-S2A-03:I,SR08A-PC-S2A-03:SETI,8,3,15,1.731925e+02
S2A,1,SR08A-PC-S2A-05:I,SR08A-PC-S2A-05:SETI,8,5,16,1.753675e+02
S2A,1,SR09A-PC-S2A-03:I,SR09A-PC-S2A-03:SETI,9,3,17,1.988425e+02
S2A,1,SR09A-PC-S2A-05:I,SR09A-PC-S2A-05:SETI,9,5,18,2.010175e+02
S2A,1,SR10A-PC-S2A-03:I,SR10A-PC-S2A-03:SETI,10,3,19,2.214925e+02
S2A,1,SR10A-PC-S2A-05:I,SR10A-PC-S2A-05:SETI,10,5,20,2.236675e+02
S2A,1,SR11A-PC-S2A-03:I,SR11A-PC-S2A-03:SETI,11,3,21,2.441425e+02
S2A,1,SR11A-PC-S2A-05:I,SR11A-PC-S2A-05:SETI,11,5,22,2.463175e+02
S2A,1,SR12A-PC-S2A-03:I,SR12A-PC-S2A-03:SETI,12,3,23,2.667925e+02
S2A,1,SR12A-PC-S2A-05:I,SR12A-PC-S2A-05:SETI,12,5,24,2.689675e+02
S2A,1,SR13A-PC-S2A-03:I,SR13A-PC-S2A-03:SETI,13,3,25,2.924425e+02
S2A,1,SR13A-PC-S2A-05:I,SR13A-PC-S2A-05:SETI,13,5,26,2.946175e+02
S2A,1,SR14A-PC-S2A-03:I,SR14A-PC-S2A-03:SETI,14,3,27,3.150925e+02
S2A,1,SR14A-PC-S2A-05:I,SR14A-PC-S2A-05:SETI,14,5,28,3.172675e+02
S2A,1,SR15A-PC-S2A-03:I,SR15A-PC-S2A-03:SETI,15,3,29,3.377425e+02
S2A,1,SR15A-PC-S2A-05:I,SR15A-PC-S2A-05:SETI,15,5,30,3.399175e+02
S2A,1,SR16A-PC-S2A-03:I,SR16A-PC-S2A-03:SETI,16,3,31,3.603925e+02
S2A,1,SR16A-PC-S2A-05:I,SR16A-PC-S2A-05:SETI,16,5,32,3.625675e+02
S2A,1,SR17A-PC-S2A-03:I,SR17A-PC-S2A-03:SETI,17,3,33,3.860425e+02
S2A,1,SR17A-PC-S2A-05:I,SR17A-PC-S2A-05:SETI,17,5,34,3.882175e+02
S2A,1,SR18A-PC-S2A-03:I,SR18A-PC-S2A-03:SETI,18,3,35,4.086925e+02
S2A,1,SR18A-PC-S2A-05:I,SR18A-PC-S2A-05:SETI,18,5,36,4.108675e+02
S2A,1,SR19A-PC-S2A-03:I,SR19A-PC-S2A-03:SETI,19,3,37,4.313425e+02
S2A,1,SR19A-PC-S2A-05:I,SR19A-PC-S2A-05:SETI,19,5,38,4.335175e+02
S2A,1,SR20A-PC-S2A-03:I,SR20A-PC-S2A-03:SETI,20,3,39,4.539925e+02
S2A,1,SR20A-PC-S2A-05:I,SR20A-PC-S2A-05:SETI,20,5,40,4.561675e+02
S2A,1,SR21A-PC-S2A-03:I,SR21A-PC-S2A-03:SETI,21,3,41,4.796425e+02
S2A,1,SR21A-PC-S2A-05:I,SR21A-PC-S2A-05:SETI,21,5,42,4.818175e+02
S2A,1,SR22A-PC-S2A-03:I,SR22A-PC-S2A-03:SETI,22,3,43,5.022925e+02
S2A,1,SR22A-PC-S2A-05:I,SR22A-PC-S2A-05:SETI,22,5,44,5.044675e+02
S2A,1,SR23A-PC-S2A-03:I,SR23A-PC-S2A-03:SETI,23,3,45,5.249425e+02
S2A,1,SR23A-PC-S2A-05:I,SR23A-PC-S2A-05:SETI,23,5,46,5.271175e+02
S2A,1,SR24A-PC-S2A-03:I,SR24A-PC-S2A-03:SETI,24,3,47,5.475925e+02
S2A,1,SR24A-PC-S2A-05:I,SR24A-PC-S2A-05:SETI,24,5,48,5.497675e+02
S1A,1,SR01A-PC-S1A-04:I,SR01A-PC-S1A-04:SETI,1,4,1,1.268000e+01
S1A,1,SR02A-PC-S1A-04:I,SR02A-PC-S1A-04:SETI,2,4,2,3.533000e+01
S1A,1,SR03A-PC-S1A-04:I,SR03A-PC-S1A-04:SETI,3,4,3,5.798000e+01
S1A,1,SR04A-PC-S1A-04:I,SR04A-PC-S1A-04:SETI,4,4,4,8.063000e+01
S1A,1,SR05A-PC-S1A-04:I,SR05A-PC-S1A-04:SETI,5,4,5,1.062800e+02
S1A,1,SR06A-PC-S1A-04:I,SR06A-PC-S1A-04:SETI,6,4,6,1.289300e+02
S1A,1,SR07A-PC-S1A-04:I,SR07A-PC-S1A-04:SETI,7,4,7,1.515800e+02
S1A,1,SR08A-PC-S1A-04:I,SR08A-PC-S1A-04:SETI,8,4,8,1.742300e+02
S1A,1,SR09A-PC-S1A-04:I,SR09A-PC-S1A-04:SETI,9,4,9,1.998800e+02
S1A,1,SR10A-PC-S1A-04:I,SR10A-PC-S1A-04:SETI,10,4,10,2.225300e+02
S1A,1,SR11A-PC-S1A-04:I,SR11A-PC-S1A-04:SETI,11,4,11,2.451800e+02
S1A,1,SR12A-PC-S1A-04:I,SR12A-PC-S1A-04:SETI,12,4,12,2.678300e+02
S1A,1,SR13A-PC-S1A-04:I,SR13A-PC-S1A-04:SETI,13,4,13,2.934800e+02
S1A,1,SR14A-PC-S1A-04:I,SR14A-PC-S1A-04:SETI,14,4,14,3.161300e+02
S1A,1,SR15A-PC-S1A-04:I,SR15A-PC-S1A-04:SETI,15,4,15,3.387800e+02
S1A,1,SR16A-PC-S1A-04:I,SR16A-PC-S1A-04:SETI,16,4,16,3.614300e+02
S1A,1,SR17A-PC-S1A-04:I,SR17A-PC-S1A-04:SETI,17,4,17,3.870800e+02
S1A,1,SR18A-PC-S1A-04:I,SR18A-PC-S1A-04:SETI,18,4,18,4.097300e+02
S1A,1,SR19A-PC-S1A-04:I,SR19A-PC-S1A-04:SETI,19,4,19,4.323800e+02
S1A,1,SR20A-PC-S1A-04:I,SR20A-PC-S1A-04:SETI,20,4,20,4.550300e+02
S1A,1,SR21A-PC-S1A-04:I,SR21A-PC-S1A-04:SETI,21,4,21,4.806800e+02
S1A,1,SR22A-PC-S1A-04:I,SR22A-PC-S1A-04:SETI,22,4,22,5.033300e+02
S1A,1,SR23A-PC-S1A-04:I,SR23A-PC-S1A-04:SETI,23,4,23,5.259800e+02
S1A,1,SR24A-PC-S1A-04:I,SR24A-PC-S1A-04:SETI,24,4,24,5.486300e+02
S2C,1,SR01A-PC-S2C-06:I,SR01A-PC-S2C-06:SETI,1,6,1,1.703350e+01
S2C,1,SR04A-PC-S2C-02:I,SR04A-PC-S2C-02:SETI,4,2,2,7.627650e+01
S2C,1,SR05A-PC-S2C-06:I,SR05A-PC-S2C-06:SETI,5,6,3,1.106335e+02
S2C,1,SR08A-PC-S2C-02:I,SR08A-PC-S2C-02:SETI,8,2,4,1.698765e+02
S2C,1,SR09A-PC-S2C-06:I,SR09A-PC-S2C-06:SETI,9,6,5,2.042335e+02
S2C,1,SR12A-PC-S2C-02:I,SR12A-PC-S2C-02:SETI,12,2,6,2.634765e+02
S2C,1,SR13A-PC-S2C-06:I,SR13A-PC-S2C-06:SETI,13,6,7,2.978335e+02
S2C,1,SR16A-PC-S2C-02:I,SR16A-PC-S2C-02:SETI,16,2,8,3.570765e+02
S2C,1,SR17A-PC-S2C-06:I,SR17A-PC-S2C-06:SETI,17,6,9,3.914335e+02
S2C,1,SR20A-PC-S2C-02:I,SR20A-PC-S2C-02:SETI,20,2,10,4.506765e+02
S2C,1,SR21A-PC-S2C-06:I,SR21A-PC-S2C-06:SETI,21,6,11,4.850335e+02
S2C,1,SR24A-PC-S2C-02:I,SR24A-PC-S2C-02:SETI,24,2,12,5.442765e+02
S1C,1,SR01A-PC-S1C-07:I,SR01A-PC-S1C-07:SETI,1,7,1,1.913350e+01
S1C,1,SR04A-PC-S1C-01:I,SR04A-PC-S1C-01:SETI,4,1,2,7.417650e+01
S1C,1,SR05A-PC-S1C-07:I,SR05A-PC-S1C-07:SETI,5,7,3,1.127335e+02
S1C,1,SR08A-PC-S1C-01:I,SR08A-PC-S1C-01:SETI,8,1,4,1.677765e+02
S1C,1,SR09A-PC-S1C-07:I,SR09A-PC-S1C-07:SETI,9,7,5,2.063335e+02
S1C,1,SR12A-PC-S1C-01:I,SR12A-PC-S1C-01:SETI,12,1,6,2.613765e+02
S1C,1,SR13A-PC-S1C-07:I,SR13A-PC-S1C-07:SETI,13,7,7,2.999335e+02
S1C,1,SR16A-PC-S1C-01:I,SR16A-PC-S1C-01:SETI,16,1,8,3.549765e+02
S1C,1,SR17A-PC-S1C-07:I,SR17A-PC-S1C-07:SETI,17,7,9,3.935335e+02
S1C,1,SR20A-PC-S1C-01:I,SR20A-PC-S1C-01:SETI,20,1,10,4.485765e+02
